R00000006;P00000366;1;4.51
R00000006;P00000322;1;0.75
R00000006;P00000130;1;4.58
R00000006;P00000309;1;7.12
R00000006;P00000368;1;8.59
R00000006;P00000150;1;8.68
R00000006;P00000034;5;41.70
R00000006;P00000119;1;5.64
R00000006;P00000254;1;5.14
R00000006;P00000211;1;1.45
R00000006;P00000449;1;5.24
R00000006;P00000181;1;2.08
R00000006;P00000372;1;2.58
R00000006;P00000122;1;7.76
R00000006;P00000384;1;8.46
R00000006;P00000181;1;6.97
R00000006;P00000393;5;7.70
R00000006;P00000244;1;6.88
R00000006;P00000263;1;6.16
R00000006;P00000430;1;8.04
R00000006;P00000012;1;7.09
R00000006;P00000174;1;3.67
R00000006;P00000013;1;6.55
R00000006;P00000179;1;1.10
R00000006;P00000064;1;4.07
R00000006;P00000159;1;4.24
R00000006;P00000379;4;2.64
R00000006;P00000032;1;2.01
R00000006;P00000462;1;1.31
R00000006;P00000457;1;3.72
R00000006;P00000392;1;6.28
R00000006;P00000390;1;3.44
R00000007;P00000039;4;19.16
R00000007;P00000186;1;7.28
R00000007;P00000183;1;5.39
R00000007;P00000136;1;2.37
R00000007;P00000321;1;7.75
R00000007;P00000370;1;1.15
R00000007;P00000462;1;5.54
R00000007;P00000093;1;0.86
R00000007;P00000353;1;6.15
R00000007;P00000383;1;2.21
R00000007;P00000080;3;15.15
R00000007;P00000110;1;2.24
R00000007;P00000101;1;5.15
R00000007;P00000276;1;1.70
R00000007;P00000250;1;0.46
R00000007;P00000185;1;3.77
R00000007;P00000040;1;1.78
R00000007;P00000078;1;6.99
R00000007;P00000428;1;0.72
R00000007;P00000062;1;5.53
R00000007;P00000126;2;3.70
R00000007;P00000230;1;6.51
R00000007;P00000137;1;2.57
R00000007;P00000377;1;6.50
R00000007;P00000098;1;6.51
R00000007;P00000088;1;1.20
R00000007;P00000159;1;2.65
R00000007;P00000020;1;8.72
R00000007;P00000194;1;4.03
R00000007;P00000400;1;0.94
R00000008;P00000336;1;3.38
R00000008;P00000309;1;0.17
R00000008;P00000191;1;3.19
R00000008;P00000160;1;0.77
R00000008;P00000099;1;3.54
R00000008;P00000162;1;1.41
R00000008;P00000400;1;4.48
R00000008;P00000040;1;1.32
R00000008;P00000005;1;3.68
R00000008;P00000348;1;2.98
R00000008;P00000253;3;11.64
R00000008;P00000406;1;1.83
R00000008;P00000354;1;1.29
R00000008;P00000073;1;7.07
R00000008;P00000088;1;7.75
R00000008;P00000219;1;2.69
R00000008;P00000309;1;8.14
R00000008;P00000339;1;6.89
R00000008;P00000094;1;7.44
R00000008;P00000300;1;1.14
R00000008;P00000277;5;30.90
R00000008;P00000271;1;3.14
R00000009;P00000116;5;38.35
R00000009;P00000244;1;1.53
R00000009;P00000046;1;3.84
R00000009;P00000290;1;2.76
R00000009;P00000277;1;8.87
R00000009;P00000449;1;4.06
R00000009;P00000136;1;1.30
R00000009;P00000066;1;2.28
R00000009;P00000209;1;1.66
R00000009;P00000305;1;8.29
R00000010;P00000367;1;4.37
R00000010;P00000315;1;1.85
R00000010;P00000159;1;3.96
R00000010;P00000215;1;0.66
R00000010;P00000172;1;2.96
R00000010;P00000201;1;1.01
R00000010;P00000132;1;5.93
R00000010;P00000048;1;0.23
R00000010;P00000292;1;7.60
R00000010;P00000023;1;0.83
R00000010;P00000408;1;2.95
R00000010;P00000385;1;4.99
R00000010;P00000151;1;1.14
R00000010;P00000444;1;1.91
R00000010;P00000425;1;0.54
R00000010;P00000394;1;0.04
R00000010;P00000394;1;3.96
R00000010;P00000166;1;1.44
R00000010;P00000026;1;8.82
R00000010;P00000188;1;2.32
R00000010;P00000310;1;8.77
R00000010;P00000447;1;2.90
R00000010;P00000199;1;2.94
R00000010;P00000257;1;5.05
R00000010;P00000441;1;0.55
R00000010;P00000459;1;8.79
R00000010;P00000136;1;4.93
R00000010;P00000405;1;7.32
R00000010;P00000268;1;7.90
R00000010;P00000391;1;0.17
R00000010;P00000463;1;1.68
R00000010;P00000423;1;0.59
R00000010;P00000393;1;7.20
R00000010;P00000289;1;4.74
R00000011;P00000316;5;34.40
R00000011;P00000240;1;8.45
R00000011;P00000200;1;1.88
R00000011;P00000096;1;0.36
R00000011;P00000127;1;4.16
R00000011;P00000273;1;2.26
R00000011;P00000120;1;7.95
R00000011;P00000185;1;6.40
R00000011;P00000105;1;6.10
R00000011;P00000259;1;8.17
R00000011;P00000313;2;12.42
R00000011;P00000184;1;7.01
R00000011;P00000151;1;4.34
R00000011;P00000270;1;3.13
R00000011;P00000363;1;6.15
R00000011;P00000232;1;8.35
R00000011;P00000442;1;0.83
R00000011;P00000209;1;3.23
R00000011;P00000317;1;5.65
R00000011;P00000158;1;1.25
R00000011;P00000458;3;16.41
R00000011;P00000159;1;1.55
R00000011;P00000381;1;2.88
R00000011;P00000421;1;2.63
R00000011;P00000400;1;2.95
R00000011;P00000207;1;5.18
R00000011;P00000345;1;3.86
R00000011;P00000150;1;6.60
R00000011;P00000402;1;4.44
R00000011;P00000348;1;8.40
R00000011;P00000158;5;7.80
R00000011;P00000226;1;7.50
R00000011;P00000252;1;5.01
R00000011;P00000122;1;3.04
R00000011;P00000437;1;6.53
R00000011;P00000220;1;6.56
R00000011;P00000328;1;1.21
R00000011;P00000295;1;8.10
R00000011;P00000383;1;5.16
R00000011;P00000172;1;5.06
R00000011;P00000387;1;6.81
R00000011;P00000403;1;2.55
R00000011;P00000222;1;7.40
R00000011;P00000183;1;3.95
R00000011;P00000159;1;3.04
R00000011;P00000055;1;0.86
R00000011;P00000025;1;0.76
R00000012;P00000079;2;14.40
R00000012;P00000104;1;7.38
R00000012;P00000068;1;4.70
R00000012;P00000259;1;7.24
R00000012;P00000010;1;2.62
R00000012;P00000005;1;4.22
R00000012;P00000419;1;8.42
R00000012;P00000444;1;7.85
R00000012;P00000421;1;2.00
R00000012;P00000029;1;3.35
R00000012;P00000372;2;3.48
R00000012;P00000255;1;6.68
R00000012;P00000124;1;4.13
R00000012;P00000174;1;7.38
R00000012;P00000464;1;6.31
R00000012;P00000268;1;6.81
R00000012;P00000061;1;2.68
R00000012;P00000399;1;6.91
R00000012;P00000390;1;1.68
R00000012;P00000330;1;4.89
R00000012;P00000053;2;17.04
R00000012;P00000168;1;5.15
R00000012;P00000153;1;2.06
R00000012;P00000018;1;7.99
R00000012;P00000319;1;3.13
R00000012;P00000252;1;2.68
R00000012;P00000001;1;8.79
R00000012;P00000098;1;8.31
R00000013;P00000351;4;31.24
R00000013;P00000202;1;1.23
R00000013;P00000452;1;5.65
R00000013;P00000264;1;6.23
R00000013;P00000123;1;0.52
R00000013;P00000146;1;8.98
R00000013;P00000006;1;8.88
R00000013;P00000162;1;6.11
R00000013;P00000260;1;2.97
R00000013;P00000057;1;3.89
R00000013;P00000006;4;6.28
R00000013;P00000059;1;7.46
R00000013;P00000099;1;0.58
R00000013;P00000125;1;3.74
R00000013;P00000024;1;3.02
R00000013;P00000305;1;6.69
R00000013;P00000421;1;6.71
R00000013;P00000077;1;7.76
R00000013;P00000408;1;3.62
R00000013;P00000412;1;3.67
R00000013;P00000106;5;38.45
R00000013;P00000178;1;1.96
R00000013;P00000149;1;1.70
R00000013;P00000393;1;1.58
R00000013;P00000346;1;4.02
R00000013;P00000030;1;7.21
R00000013;P00000301;1;1.84
R00000013;P00000453;1;1.09
R00000013;P00000233;1;3.01
R00000013;P00000172;1;0.51
R00000013;P00000221;1;4.07
R00000014;P00000218;4;19.68
R00000014;P00000155;1;3.50
R00000014;P00000101;1;7.79
R00000014;P00000466;1;2.86
R00000014;P00000254;1;0.96
R00000014;P00000041;1;1.38
R00000014;P00000158;1;6.53
R00000014;P00000121;1;7.65
R00000014;P00000031;1;8.61
R00000014;P00000394;1;3.09
R00000014;P00000204;4;22.96
R00000014;P00000406;1;5.29
R00000014;P00000467;1;5.59
R00000014;P00000129;1;0.20
R00000014;P00000334;1;6.32
R00000014;P00000216;1;0.48
R00000014;P00000449;1;3.32
R00000014;P00000311;1;8.33
R00000014;P00000457;1;3.46
R00000014;P00000267;1;7.52
R00000014;P00000021;5;42.25
R00000014;P00000397;1;2.48
R00000015;P00000445;2;2.86
R00000015;P00000022;1;7.77
R00000015;P00000096;1;4.34
R00000015;P00000437;1;6.86
R00000015;P00000194;1;2.88
R00000015;P00000027;1;1.41
R00000015;P00000349;1;0.70
R00000015;P00000231;1;5.60
R00000015;P00000287;1;2.04
R00000015;P00000457;1;2.34
R00000015;P00000125;1;6.97
R00000015;P00000102;1;0.44
R00000015;P00000258;1;3.00
R00000015;P00000454;1;4.31
R00000015;P00000123;1;2.32
R00000015;P00000260;1;3.88
R00000015;P00000354;1;3.24
R00000015;P00000172;1;5.93
R00000015;P00000441;1;0.72
R00000015;P00000408;1;5.62
R00000015;P00000455;1;3.82
R00000015;P00000140;1;1.33
R00000015;P00000028;1;3.21
R00000015;P00000314;1;4.49
R00000015;P00000382;1;7.79
R00000015;P00000386;1;1.20
R00000015;P00000155;1;7.72
R00000015;P00000408;1;5.51
R00000015;P00000310;1;7.14
R00000015;P00000283;1;1.54
R00000015;P00000152;4;31.76
R00000015;P00000354;1;1.50
R00000015;P00000317;1;3.90
R00000015;P00000194;1;2.51
R00000015;P00000455;1;4.43
R00000015;P00000178;1;4.42
R00000015;P00000101;1;3.35
R00000015;P00000098;1;3.42
R00000015;P00000306;1;3.26
R00000015;P00000149;1;3.68
R00000015;P00000059;3;25.32
R00000015;P00000134;1;3.73
R00000015;P00000113;1;3.41
R00000015;P00000089;1;5.43
R00000015;P00000222;1;0.12
R00000015;P00000021;1;4.17
R00000015;P00000293;1;8.90
R00000015;P00000165;1;5.17
R00000015;P00000090;1;5.11
R00000016;P00000440;3;24.24
R00000016;P00000406;1;7.85
R00000016;P00000341;1;3.67
R00000016;P00000351;1;3.37
R00000016;P00000394;1;5.09
R00000016;P00000322;1;6.45
R00000016;P00000397;1;0.49
R00000016;P00000284;1;6.06
R00000016;P00000351;1;0.50
R00000016;P00000268;1;2.22
R00000016;P00000118;5;19.30
R00000016;P00000114;1;0.24
R00000016;P00000237;1;8.28
R00000016;P00000181;1;2.22
R00000016;P00000463;1;7.35
R00000016;P00000071;1;8.92
R00000016;P00000270;1;4.38
R00000016;P00000303;1;1.65
R00000016;P00000449;1;4.32
R00000016;P00000152;1;5.04
R00000016;P00000330;1;3.85
R00000016;P00000001;1;2.42
R00000016;P00000126;1;7.12
R00000016;P00000279;1;1.41
R00000016;P00000304;1;1.48
R00000016;P00000138;1;6.31
R00000016;P00000451;1;8.75
R00000016;P00000390;1;1.74
R00000017;P00000189;4;11.48
R00000017;P00000195;1;2.88
R00000017;P00000341;1;2.40
R00000017;P00000235;1;6.50
R00000017;P00000215;1;2.76
R00000017;P00000058;1;8.39
R00000017;P00000039;1;2.47
R00000018;P00000438;5;0.70
R00000018;P00000303;1;4.90
R00000018;P00000371;1;2.26
R00000018;P00000314;1;7.63
R00000018;P00000406;1;5.45
R00000018;P00000051;1;3.37
R00000018;P00000076;1;6.90
R00000018;P00000335;1;3.36
R00000018;P00000155;1;0.19
R00000018;P00000375;1;8.72
R00000018;P00000410;2;3.06
R00000018;P00000260;1;4.21
R00000018;P00000113;1;4.14
R00000018;P00000364;1;2.43
R00000018;P00000091;1;4.38
R00000018;P00000409;1;0.68
R00000018;P00000273;1;7.21
R00000018;P00000352;1;2.20
R00000018;P00000113;1;8.76
R00000018;P00000045;1;5.41
R00000018;P00000182;3;20.70
R00000018;P00000060;1;3.79
R00000018;P00000149;1;3.87
R00000018;P00000147;1;8.57
R00000018;P00000307;1;6.94
R00000018;P00000417;1;1.50
R00000018;P00000319;1;8.31
R00000018;P00000265;1;5.22
R00000018;P00000220;1;4.13
R00000018;P00000008;1;0.01
R00000018;P00000093;4;9.12
R00000018;P00000257;1;5.97
R00000018;P00000392;1;1.95
R00000018;P00000074;1;1.34
R00000018;P00000013;1;2.04
R00000018;P00000358;1;1.50
R00000018;P00000052;1;0.22
R00000018;P00000267;1;7.98
R00000018;P00000065;1;5.90
R00000018;P00000029;1;7.69
R00000018;P00000249;1;5.59
R00000018;P00000159;1;0.19
R00000018;P00000086;1;8.35
R00000018;P00000274;1;4.65
R00000018;P00000262;1;1.03
R00000018;P00000197;1;3.42
R00000019;P00000170;2;4.24
R00000019;P00000122;1;3.83
R00000019;P00000300;1;6.43
R00000019;P00000138;1;0.02
R00000019;P00000146;1;5.91
R00000019;P00000342;1;1.77
R00000019;P00000421;1;8.59
R00000019;P00000426;1;4.15
R00000019;P00000405;1;4.90
R00000019;P00000091;1;3.35
R00000019;P00000171;4;12.48
R00000019;P00000338;1;2.53
R00000019;P00000298;1;8.41
R00000019;P00000074;1;0.01
R00000019;P00000431;1;2.16
R00000019;P00000206;1;0.68
R00000020;P00000390;1;5.95
R00000020;P00000436;1;4.75
R00000020;P00000347;1;8.01
R00000020;P00000279;1;5.40
R00000020;P00000095;1;4.04
R00000020;P00000006;1;7.10
R00000020;P00000130;1;4.77
R00000020;P00000164;1;5.12
R00000020;P00000429;1;4.96
R00000020;P00000344;1;7.00
R00000020;P00000286;3;20.97
R00000020;P00000068;1;3.85
R00000020;P00000031;1;8.61
R00000020;P00000077;1;6.41
R00000021;P00000016;5;2.00
R00000021;P00000062;1;5.29
R00000021;P00000241;1;5.44
R00000021;P00000004;1;8.82
R00000021;P00000064;1;5.41
R00000021;P00000158;1;3.06
R00000021;P00000371;1;5.46
R00000021;P00000027;1;5.35
R00000021;P00000259;1;1.52
R00000021;P00000168;1;4.03
R00000021;P00000030;1;7.20
R00000021;P00000462;1;3.93
R00000022;P00000319;5;18.25
R00000022;P00000188;1;3.30
R00000022;P00000373;1;1.67
R00000022;P00000252;1;8.14
R00000022;P00000373;1;3.84
R00000022;P00000172;1;8.66
R00000022;P00000394;1;6.12
R00000022;P00000382;1;0.55
R00000022;P00000383;1;0.13
R00000022;P00000383;1;0.84
R00000022;P00000209;5;31.15
R00000022;P00000209;1;6.29
R00000022;P00000106;1;5.73
R00000022;P00000083;1;4.61
R00000022;P00000127;1;5.53
R00000022;P00000279;1;5.08
R00000022;P00000208;1;0.77
R00000022;P00000162;1;0.86
R00000022;P00000395;1;7.12
R00000022;P00000370;1;8.73
R00000022;P00000118;3;4.08
R00000022;P00000091;1;2.99
R00000022;P00000235;1;1.39
R00000022;P00000345;1;5.22
R00000022;P00000074;1;4.01
R00000022;P00000344;1;2.13
R00000022;P00000374;1;4.20
R00000022;P00000317;1;2.48
R00000022;P00000132;1;1.29
R00000022;P00000300;1;2.09
R00000023;P00000389;4;1.48
R00000023;P00000162;1;3.61
R00000023;P00000254;1;2.36
R00000023;P00000278;1;0.87
R00000023;P00000285;1;0.44
R00000023;P00000178;1;4.53
R00000023;P00000467;1;7.75
R00000023;P00000301;1;2.25
R00000023;P00000335;1;2.64
R00000023;P00000126;1;1.92
R00000023;P00000135;1;7.47
R00000023;P00000050;1;1.54
R00000023;P00000397;1;5.10
R00000023;P00000028;1;8.88
R00000023;P00000078;1;0.39
R00000023;P00000437;1;4.27
R00000023;P00000258;1;7.39
R00000023;P00000031;1;3.65
R00000023;P00000133;1;1.79
R00000023;P00000197;1;1.36
R00000023;P00000415;1;3.67
R00000023;P00000383;1;1.60
R00000023;P00000164;1;1.91
R00000023;P00000391;1;2.68
R00000023;P00000123;1;5.74
R00000023;P00000187;1;4.78
R00000023;P00000150;1;4.45
R00000023;P00000143;1;8.31
R00000023;P00000155;1;7.46
R00000023;P00000257;1;5.07
R00000023;P00000158;1;1.59
R00000023;P00000086;1;5.10
R00000023;P00000282;1;1.81
R00000023;P00000196;1;5.51
R00000023;P00000342;1;4.12
R00000023;P00000295;1;2.86
R00000023;P00000293;1;4.23
R00000023;P00000079;1;4.57
R00000023;P00000241;1;2.55
R00000023;P00000308;1;3.87
R00000023;P00000124;1;7.01
R00000024;P00000074;1;1.59
R00000024;P00000403;1;6.64
R00000024;P00000334;1;6.26
R00000024;P00000221;1;2.18
R00000025;P00000123;2;6.18
R00000025;P00000416;1;0.19
R00000025;P00000204;1;5.72
R00000025;P00000409;1;2.99
R00000025;P00000297;1;7.43
R00000025;P00000142;1;2.32
R00000025;P00000032;1;6.57
R00000025;P00000044;1;4.12
R00000025;P00000386;1;4.43
R00000025;P00000439;1;3.32
R00000025;P00000274;3;13.68
R00000026;P00000059;1;1.13
R00000026;P00000183;1;5.53
R00000026;P00000297;1;1.39
R00000026;P00000417;1;8.31
R00000026;P00000464;1;5.97
R00000026;P00000022;1;6.82
R00000026;P00000106;1;1.64
R00000026;P00000035;1;4.47
R00000027;P00000001;5;3.60
R00000027;P00000356;1;5.25
R00000027;P00000443;1;2.42
R00000027;P00000402;1;2.94
R00000027;P00000110;1;4.81
R00000027;P00000123;1;5.47
R00000027;P00000203;1;5.19
R00000027;P00000069;1;5.73
R00000027;P00000042;1;4.50
R00000027;P00000427;1;5.47
R00000027;P00000289;3;26.31
R00000028;P00000280;1;6.53
R00000028;P00000400;1;3.95
R00000028;P00000252;1;2.32
R00000028;P00000204;1;4.93
R00000028;P00000295;1;0.08
R00000028;P00000005;1;5.07
R00000028;P00000397;1;6.38
R00000028;P00000284;1;6.95
R00000028;P00000199;1;0.33
R00000028;P00000041;1;3.01
R00000028;P00000026;2;9.90
R00000028;P00000113;1;0.51
R00000028;P00000203;1;0.22
R00000028;P00000072;1;1.17
R00000028;P00000319;1;2.04
R00000028;P00000146;1;7.56
R00000028;P00000448;1;8.49
R00000028;P00000209;1;8.33
R00000028;P00000350;1;3.14
R00000028;P00000335;1;2.09
R00000028;P00000423;4;34.80
R00000028;P00000249;1;2.10
R00000028;P00000343;1;8.70
R00000028;P00000077;1;4.27
R00000028;P00000133;1;5.55
R00000028;P00000425;1;6.58
R00000028;P00000463;1;5.18
R00000028;P00000268;1;6.94
R00000028;P00000085;1;3.38
R00000028;P00000149;1;7.51
R00000028;P00000074;5;3.70
R00000028;P00000281;1;6.78
R00000028;P00000216;1;5.08
R00000028;P00000237;1;0.01
R00000028;P00000180;1;1.22
R00000028;P00000366;1;7.02
R00000028;P00000263;1;3.09
R00000028;P00000086;1;4.63
R00000028;P00000410;1;1.98
R00000028;P00000050;1;7.22
R00000028;P00000067;2;4.78
R00000028;P00000229;1;6.54
R00000028;P00000130;1;5.65
R00000028;P00000428;1;7.92
R00000028;P00000392;1;5.80
R00000028;P00000086;1;7.29
R00000028;P00000421;1;0.13
R00000029;P00000328;3;11.85
R00000029;P00000339;1;7.64
R00000029;P00000019;1;1.71
R00000029;P00000099;1;6.13
R00000029;P00000161;1;8.94
R00000029;P00000386;1;0.79
R00000029;P00000280;1;7.13
R00000029;P00000064;1;0.13
R00000029;P00000033;1;1.48
R00000029;P00000383;1;5.19
R00000029;P00000016;1;7.77
R00000029;P00000093;1;5.43
R00000029;P00000312;1;3.33
R00000029;P00000265;1;1.53
R00000029;P00000371;1;4.83
R00000029;P00000182;1;0.06
R00000029;P00000407;1;1.59
R00000029;P00000417;1;3.88
R00000029;P00000308;1;7.57
R00000029;P00000043;1;2.89
R00000029;P00000457;2;8.02
R00000029;P00000037;1;5.35
R00000029;P00000124;1;4.92
R00000029;P00000136;1;6.77
R00000029;P00000111;1;6.08
R00000029;P00000222;1;6.62
R00000029;P00000277;1;8.61
R00000029;P00000283;1;2.58
R00000029;P00000240;1;7.93
R00000029;P00000313;1;7.33
R00000029;P00000398;2;8.56
R00000029;P00000277;1;3.72
R00000029;P00000228;1;0.45
R00000029;P00000074;1;6.34
R00000030;P00000307;1;0.11
R00000030;P00000328;1;3.62
R00000030;P00000343;1;8.54
R00000030;P00000295;1;1.23
R00000030;P00000226;1;5.61
R00000030;P00000178;1;2.10
R00000030;P00000006;1;4.46
R00000030;P00000242;1;3.52
R00000030;P00000250;1;7.09
R00000030;P00000338;1;8.30
R00000030;P00000198;3;16.65
R00000030;P00000142;1;1.31
R00000030;P00000236;1;7.11
R00000030;P00000183;1;6.42
R00000030;P00000460;1;2.84
R00000030;P00000301;1;2.58
R00000030;P00000271;1;6.98
R00000030;P00000180;1;4.71
R00000030;P00000361;1;0.29
R00000030;P00000241;1;1.45
R00000030;P00000420;4;32.12
R00000030;P00000150;1;5.26
R00000030;P00000212;1;3.53
R00000030;P00000393;1;6.58
R00000030;P00000085;1;7.43
R00000030;P00000347;1;5.19
R00000030;P00000314;1;6.21
R00000031;P00000018;4;4.12
R00000031;P00000275;1;8.96
R00000031;P00000284;1;6.43
R00000031;P00000079;1;6.11
R00000031;P00000052;1;3.42
R00000031;P00000237;1;7.84
R00000031;P00000134;1;0.89
R00000031;P00000214;1;7.73
R00000031;P00000171;1;2.41
R00000031;P00000388;1;3.99
R00000031;P00000059;5;32.55
R00000032;P00000175;2;8.06
R00000032;P00000430;1;1.85
R00000032;P00000083;1;2.05
R00000032;P00000433;1;7.79
R00000032;P00000129;1;7.06
R00000032;P00000442;1;4.37
R00000032;P00000419;1;6.01
R00000032;P00000026;1;5.24
R00000032;P00000419;1;7.81
R00000032;P00000445;1;2.53
R00000032;P00000085;4;9.80
R00000032;P00000456;1;4.63
R00000032;P00000095;1;0.48
R00000032;P00000070;1;0.13
R00000032;P00000192;1;5.03
R00000032;P00000049;1;1.68
R00000032;P00000409;1;8.13
R00000032;P00000302;1;4.21
R00000032;P00000400;1;5.40
R00000032;P00000027;1;4.56
R00000032;P00000344;1;3.41
R00000032;P00000065;1;1.50
R00000032;P00000135;1;2.45
R00000032;P00000259;1;8.48
R00000032;P00000175;1;0.40
R00000032;P00000426;1;5.78
R00000032;P00000374;1;0.93
R00000032;P00000051;1;1.24
R00000032;P00000398;1;7.61
R00000033;P00000029;4;13.56
R00000033;P00000051;1;1.72
R00000033;P00000203;1;4.37
R00000033;P00000133;1;7.09
R00000033;P00000442;1;6.86
R00000033;P00000242;1;8.06
R00000033;P00000398;1;3.80
R00000033;P00000318;1;8.38
R00000033;P00000050;1;1.80
R00000033;P00000421;1;0.89
R00000033;P00000355;1;8.61
R00000033;P00000319;1;1.77
R00000033;P00000274;1;6.76
R00000033;P00000402;1;8.66
R00000033;P00000268;1;2.38
R00000033;P00000282;1;1.50
R00000033;P00000458;1;3.66
R00000034;P00000431;4;29.20
R00000034;P00000288;1;4.02
R00000034;P00000455;1;8.92
R00000034;P00000376;1;6.38
R00000034;P00000206;1;3.07
R00000034;P00000003;1;6.10
R00000034;P00000133;1;0.32
R00000034;P00000028;1;0.45
R00000034;P00000453;1;6.39
R00000034;P00000213;1;8.25
